author_rank,author_name,author_key,inspire_author_recid,author_type,paper_count,frontier_count,frontiers,first_year,last_year,citable_paper_count,total_citations_on_coauthored_papers,mean_citations_on_coauthored_papers,max_citations_on_coauthored_papers
4531,"Parveen, N.",INSPIRE:1974547,1974547,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4532,"Pellegrini, Q.",INSPIRE:2046686,2046686,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4533,"Penning, B.",INSPIRE:1055326,1055326,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4534,"Pereira, G.",INSPIRE:2152672,2152672,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4535,"Peres, R.",INSPIRE:1601187,1601187,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4536,"Petrossian-Byrne, R.",INSPIRE:2046687,2046687,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4537,"Pienaar, J.",INSPIRE:1256792,1256792,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4538,"Pieramico, G.",INSPIRE:1960252,1960252,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4539,"Pierre, M.",INSPIRE:1814722,1814722,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4540,"Piotter, M.",INSPIRE:2046689,2046689,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4541,"Pizzella, V.",INSPIRE:2046690,2046690,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4542,"Plante, G.",INSPIRE:1059212,1059212,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4543,"Pollmann, T.",INSPIRE:2046691,2046691,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4544,"Qi, J.",INSPIRE:1988087,1988087,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4545,"Qie, Y.",INSPIRE:1974548,1974548,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4546,"Quevedo, F.",INSPIRE:992530,992530,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4547,"Ravanis, J.",INSPIRE:2046693,2046693,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4548,"Redard-Jacot, L.",INSPIRE:2921886,2921886,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4549,"Reichard, S.",INSPIRE:1935813,1935813,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4550,"Rhyne, C.A.",INSPIRE:1974549,1974549,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4551,"Richards, A.",INSPIRE:1034088,1034088,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4552,"Riffard, Q.",INSPIRE:1974550,1974550,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4553,"Rischbieter, G.R.C.",INSPIRE:1887485,1887485,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4554,"Rocchetti, A.",INSPIRE:1988088,1988088,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4555,"Rosenfeld, S.L.",INSPIRE:2046696,2046696,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4556,"Rupp, N.",INSPIRE:1601208,1601208,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4557,"Rushton, T.",INSPIRE:2006982,2006982,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4558,"Saha, S.",INSPIRE:1471217,1471217,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4559,"Sanchez, L.",INSPIRE:1988089,1988089,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4560,"Sanchez-Lucas, P.",INSPIRE:1231882,1231882,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4561,"Santone, D.",INSPIRE:1423555,1423555,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4562,"Santos, J.M.F. dos",INSPIRE:990349,990349,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4563,"Sarnoff, I.",INSPIRE:1949019,1949019,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4564,"Sartorelli, G.",INSPIRE:990282,990282,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4565,"Sazzad, A.B.M.R.",INSPIRE:1974551,1974551,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4566,"Scheibelhut, M.",INSPIRE:2046698,2046698,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4567,"Schreiner, J.",INSPIRE:1494690,1494690,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4568,"Schulte, P.",INSPIRE:1875698,1875698,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4569,"Schumann, M.",INSPIRE:989623,989623,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4570,"Schwemberger, T.",INSPIRE:2879177,2879177,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4571,"Scotto Lavina, L.",INSPIRE:1035115,1035115,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4572,"Selvi, M.",INSPIRE:1019965,1019965,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4573,"Semenov, E.",INSPIRE:2046699,2046699,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4574,"Semeria, F.",INSPIRE:989353,989353,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4575,"Shagin, P.",INSPIRE:989184,989184,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4576,"Shaw, S.",INSPIRE:2700167,2700167,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4577,"Shi, S.",INSPIRE:1057792,1057792,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4578,"Si-Ahmed, R.",INSPIRE:2046700,2046700,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4579,"Silva, C.",INSPIRE:1381729,1381729,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4580,"Silva, M. Rajado",INSPIRE:2039206,2039206,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4581,"Silva, M.C.",INSPIRE:1950741,1950741,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4582,"Simgen, H.",INSPIRE:1029724,1029724,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4583,"Singh, R.",INSPIRE:1886190,1886190,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4584,"Skulski, W.",INSPIRE:1032768,1032768,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4585,"Smith, R.",INSPIRE:988294,988294,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4586,"Solmaz, M.",INSPIRE:1246642,1246642,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4587,"Sorensen, P.",INSPIRE:2749441,2749441,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4588,"Soria, J.",INSPIRE:1974553,1974553,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4589,"Stancu, I.",INSPIRE:987751,987751,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4590,"Stevens, A.",INSPIRE:1974554,1974554,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4591,"Subotic, D.",INSPIRE:2046704,2046704,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4592,"Sumner, T.J.",INSPIRE:987151,987151,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4593,"Szabo, P.",INSPIRE:2016291,2016291,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4594,"Takeda, A.",INSPIRE:1074361,1074361,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4595,"Takeuchi, Y.",INSPIRE:3147844,3147844,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4596,"Tan, P.-L.",INSPIRE:1191496,1191496,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4597,"Taricco, C.",INSPIRE:1884451,1884451,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4598,"Taylor, W.C.",INSPIRE:1887488,1887488,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4599,"Terliuk, A.",INSPIRE:1945576,1945576,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4600,"Terman, P.A.",INSPIRE:1887490,1887490,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4601,"Thers, D.",INSPIRE:1062549,1062549,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4602,"Tiedt, D.R.",INSPIRE:1074802,1074802,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4603,"Timalsina, M.",INSPIRE:1492464,1492464,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4604,"To, W.H.",INSPIRE:1054663,1054663,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4605,"Toennies, F.",INSPIRE:2046705,2046705,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4606,"Tong, Z.",INSPIRE:1047957,1047957,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4607,"Toschi, F.",INSPIRE:1988092,1988092,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4608,"Tovey, D.R.",INSPIRE:985775,985775,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4609,"Tranter, J.",INSPIRE:2046706,2046706,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4610,"Trask, M.",INSPIRE:2006990,2006990,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4611,"Trinchero, G.C.",INSPIRE:985659,985659,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4612,"Tronstad, D.R.",INSPIRE:1974557,1974557,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4613,"Trotta, R.",INSPIRE:1020245,1020245,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4614,"Turner, W.G.",INSPIRE:2046707,2046707,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4615,"Ueno, R.",INSPIRE:985301,985301,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4616,"Undagoitia, T. Marrodán",INSPIRE:1034936,1034936,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4617,"Utku, U.",INSPIRE:1492444,1492444,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4618,"Vaitkus, A.",INSPIRE:1887491,1887491,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4619,"van der Grinten, M.G.D.",INSPIRE:1030176,1030176,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4620,"Vassilev, E.",INSPIRE:2046708,2046708,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4621,"Vecchi, S.",INSPIRE:1070643,1070643,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4622,"Vetter, S.",INSPIRE:2046709,2046709,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4623,"Volta, G.",INSPIRE:1709738,1709738,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4624,"von Piechowski, M.",INSPIRE:2046710,2046710,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4625,"Vorkapic, D.",INSPIRE:2046711,2046711,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4626,"Wang, A.M.",INSPIRE:984184,984184,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4627,"Wang, W.",INSPIRE:2119966,2119966,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4628,"Wang, Y.",INSPIRE:2122219,2122219,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4629,"Watson, J.R.",INSPIRE:1444296,1444296,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4630,"Wei, Y.",INSPIRE:3094336,3094336,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4631,"Weisman, E.",INSPIRE:2045447,2045447,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4632,"Weiss, M.",INSPIRE:1919135,1919135,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4633,"Wenz, D.",INSPIRE:1988094,1988094,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4634,"West, S.M.",INSPIRE:983737,983737,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4635,"Williams, M.",INSPIRE:1875183,1875183,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4636,"Winkler, D.",INSPIRE:2046718,2046718,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4637,"Wittweg, C.",INSPIRE:1601215,1601215,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4638,"Wolf, T.",INSPIRE:1325324,1325324,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4639,"Wolfs, F.L.H.",INSPIRE:1019238,1019238,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4640,"Woodford, S.",INSPIRE:2006993,2006993,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4641,"Wright, C.J.",INSPIRE:2175915,2175915,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4642,"Wu, P.",INSPIRE:1258995,1258995,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4643,"Wu, V.H.S.",INSPIRE:2642984,2642984,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4644,"Wüstling, S.",INSPIRE:1882097,1882097,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4645,"Xia, Q.",INSPIRE:1597682,1597682,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4646,"Xiang, X.",INSPIRE:1281472,1281472,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4647,"Xing, Y.",INSPIRE:1374560,1374560,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4648,"Xu, D.",INSPIRE:1881027,1881027,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4649,"Xu, Z.",INSPIRE:1030158,1030158,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4650,"Yamashita, M.",INSPIRE:982864,982864,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4651,"Yamazaki, R.",INSPIRE:1030857,1030857,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4652,"Yan, H.",INSPIRE:2046720,2046720,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4653,"Yang, L.",INSPIRE:2790571,2790571,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4654,"Young, I.",INSPIRE:2737240,2737240,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4655,"Yuan, L.",INSPIRE:2011768,2011768,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4656,"Zavattini, G.",INSPIRE:1060333,1060333,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4657,"Zerbo, S.",INSPIRE:2046722,2046722,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4658,"Zhong, M.",INSPIRE:1940334,1940334,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4659,"Zhu, T.",INSPIRE:1871302,1871302,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4660,"Zhu, Y.",INSPIRE:2133704,2133704,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4661,"Zhuang, Y.",INSPIRE:1874364,1874364,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4662,"Zopounidis, J.P.",INSPIRE:1988098,1988098,individual,1,5,CF | IF | NF | RPF | UF,2022,2022,1,218,218.0,218
4663,"Andersen, J.R.",INSPIRE:1018442,1018442,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4664,"Aschenauer, Elke Caroline",INSPIRE:1018004,1018004,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4665,"Baker, M.D.",INSPIRE:1021826,1021826,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4666,"Bewick, Gavin",INSPIRE:1880934,1880934,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4667,"Bhattacharya, S.",INSPIRE:1950099,1950099,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4668,"Bredt, P.",INSPIRE:2612458,2612458,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4669,"Broggio, A.",INSPIRE:1259812,1259812,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4670,"Butter, A.",INSPIRE:1790622,1790622,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4671,"Byrne, E.P.",INSPIRE:1939909,1939909,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4672,"Chakraborty, Smita",INSPIRE:1868973,1868973,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4673,"Chen, X.",INSPIRE:1317597,1317597,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4674,"Childers, J.T.",INSPIRE:1067189,1067189,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4675,"Currie, J.",INSPIRE:1259004,1259004,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4676,"Dasgupta, M.",INSPIRE:1012405,1012405,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4677,"Diefenthaler, M.",INSPIRE:1057604,1057604,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4678,"Dreyer, F.A.",INSPIRE:1332133,1332133,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4679,"El-Menoufi, Basem Kamal",INSPIRE:1198366,1198366,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4680,"Engel, Tim",INSPIRE:1814740,1814740,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4681,"Figueroa, Daniel",INSPIRE:2813481,2813481,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4682,"Flower, L.",INSPIRE:2057557,2057557,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4683,"Forshaw, J.R.",INSPIRE:1009668,1009668,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4684,"Garcia, A. Rodriguez",INSPIRE:2069118,2069118,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4685,"Gaunt, Jonathan",INSPIRE:1069603,1069603,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4686,"Gehrmann, T.",INSPIRE:1008686,1008686,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4687,"Gehrmann-De Ridder, Aude",INSPIRE:991778,991778,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4688,"Gellersen, Leif",INSPIRE:1753842,1753842,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4689,"Giele, Walter",INSPIRE:1008405,1008405,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4690,"Gieseke, Stefan",INSPIRE:1008397,1008397,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4691,"Glover, E.W. N.",INSPIRE:1008202,1008202,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4692,"Grazzini, Massimiliano",INSPIRE:1007669,1007669,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4693,"Hamilton, Keith",INSPIRE:1027899,1027899,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4694,"Hirschi, Valentin",INSPIRE:1074931,1074931,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4695,"Holguin, J.",INSPIRE:1742407,1742407,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4696,"Höfer, M.",INSPIRE:1826955,1826955,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4697,"Jentsch, A.",INSPIRE:1907876,1907876,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4698,"Jones, S.P.",INSPIRE:1357945,1357945,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4699,"Ju, W.",INSPIRE:1257558,1257558,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4700,"Kallweit, Stefan",INSPIRE:1051233,1051233,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4701,"Karlberg, Alexander",INSPIRE:1069015,1069015,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4702,"Kerner, Matthias",INSPIRE:1234959,1234959,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4703,"Kilian, C.",INSPIRE:2811965,2811965,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4704,"Kirchgaeßer, M.M.",INSPIRE:2069115,2069115,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4705,"Knobbe, Max",INSPIRE:1869771,1869771,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4706,"Lang, J.",INSPIRE:1895928,1895928,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4707,"Lang, J.-N.",INSPIRE:1298438,1298438,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4708,"Lee, G.",INSPIRE:2069116,2069116,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4709,"Lim, M.A.",INSPIRE:1710276,1710276,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4710,"Lindert, J.M.",INSPIRE:1069465,1069465,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4711,"Lombardi, D.",INSPIRE:1877951,1877951,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4712,"Lurkin, N.",INSPIRE:1511963,1511963,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4713,"Löschner, M.",INSPIRE:1486121,1486121,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4714,"Magerya, Vitaly",INSPIRE:1909862,1909862,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4715,"Maier, A.",INSPIRE:1407041,1407041,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4716,"Majer, I.",INSPIRE:1073588,1073588,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4717,"Marcoli, M.",INSPIRE:1935430,1935430,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4718,"Marinelli, G.",INSPIRE:2759421,2759421,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4719,"Mastrolia, Pierpaolo",INSPIRE:1025886,1025886,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4720,"Mazzitelli, J.",INSPIRE:1259473,1259473,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4721,"Medves, Rok",INSPIRE:1834569,1834569,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4722,"Meinzinger, P.",INSPIRE:1945400,1945400,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4723,"Mo, J.",INSPIRE:1875279,1875279,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4724,"Montagna, Guido",INSPIRE:996990,996990,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4725,"Morgan, T.",INSPIRE:1983024,1983024,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4726,"Nagar, R.",INSPIRE:1712093,1712093,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4727,"Nagy, Zoltan",INSPIRE:1918725,1918725,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4728,"Napoletano, Davide",INSPIRE:1388442,1388442,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4729,"Nicrosini, Oreste",INSPIRE:995696,995696,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4730,"Niehues, J.",INSPIRE:1631005,1631005,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4731,"Ohl, Thorsten",INSPIRE:995099,995099,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4732,"Ossola, Giovanni",INSPIRE:994713,994713,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4733,"Peraro, T.",INSPIRE:1273415,1273415,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4734,"Placzek, Wieslaw",INSPIRE:993204,993204,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4735,"Pozzorini, Stefano",INSPIRE:1019193,1019193,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
4736,"Quackenbush, Seth",INSPIRE:1050996,1050996,individual,1,5,CF | CompF | EF | NF | TF,2022,2022,1,201,201.0,201
